utt_id,singer_id,technique,group,text,hypothesis,wer,per,wer_sub,wer_del,wer_ins,wer_n_ref
EN-Tenor-1__pharyngeal__control__What_Was_I_Made_For´╝ƒ__0001,EN-Tenor-1,pharyngeal,control,i used to know but im not sure now,is to no pno shor no,0.8888888888888888,0.6363636363636364,5,3,0,9
EN-Tenor-1__pharyngeal__control__What_Was_I_Made_For´╝ƒ__0002,EN-Tenor-1,pharyngeal,control,what i was made for,wood  os ma,1.0,0.7692307692307693,3,2,0,5
EN-Tenor-1__pharyngeal__control__What_Was_I_Made_For´╝ƒ__0003,EN-Tenor-1,pharyngeal,control,what was i made for,o,1.0,1.0,1,4,0,5
EN-Tenor-1__pharyngeal__control__What_Was_I_Made_For´╝ƒ__0004,EN-Tenor-1,pharyngeal,control,taking a drive i was an ideal looked so alive turns out im not real just something you paid for,o ji  asn nay dea las life tarsam na rel just something you pad fo,0.85,0.5483870967741935,12,5,0,20
EN-Tenor-1__pharyngeal__control__What_Was_I_Made_For´╝ƒ__0005,EN-Tenor-1,pharyngeal,control,what was i made for,for wa se may fo,1.0,0.9230769230769231,5,0,0,5
EN-Tenor-1__pharyngeal__control__What_Was_I_Made_For´╝ƒ__0006,EN-Tenor-1,pharyngeal,control,cause i i i,co s,1.0,0.8333333333333334,2,2,0,4
EN-Tenor-1__pharyngeal__control__What_Was_I_Made_For´╝ƒ__0007,EN-Tenor-1,pharyngeal,control,i dont know how to feel but i wanna try,i da na ya to f born a wana tr,0.8,0.56,8,0,0,10
EN-Tenor-1__pharyngeal__control__What_Was_I_Made_For´╝ƒ__0008,EN-Tenor-1,pharyngeal,control,i dont know how to feel but someday i might,do oo f bo sone the yi mit,1.0,0.8461538461538461,8,2,0,10
EN-Tenor-1__pharyngeal__control__What_Was_I_Made_For´╝ƒ__0009,EN-Tenor-1,pharyngeal,control,someday i might,so de  mt,1.0,0.6666666666666666,3,0,0,3
EN-Tenor-1__pharyngeal__control__What_Was_I_Made_For´╝ƒ__0010,EN-Tenor-1,pharyngeal,control,think i forgot how to be happy something im not,angi for goot hartarpy harpy dont tey am not,0.9,0.7096774193548387,8,1,0,10
EN-Tenor-1__pharyngeal__control__What_Was_I_Made_For´╝ƒ__0011,EN-Tenor-1,pharyngeal,control,something i can be something i wait for,so ne li com be something i way fo,0.75,0.44,5,0,1,8
EN-Tenor-1__pharyngeal__control__What_Was_I_Made_For´╝ƒ__0012,EN-Tenor-1,pharyngeal,control,something im made for something im made for,some de  may fo some d i may fo,1.125,0.5714285714285714,8,0,1,8
EN-Tenor-1__pharyngeal__speech__What_Was_I_Made_For´╝ƒ__0000,EN-Tenor-1,pharyngeal,speech,i used to float now i just fall down,i used to flow now i'm just fall down,0.2222222222222222,0.125,2,0,0,9
EN-Tenor-1__pharyngeal__speech__What_Was_I_Made_For´╝ƒ__0001,EN-Tenor-1,pharyngeal,speech,i used to know but im not sure now,i used to know but i'm no shore now,0.2222222222222222,0.13636363636363635,2,0,0,9
EN-Tenor-1__pharyngeal__speech__What_Was_I_Made_For´╝ƒ__0002,EN-Tenor-1,pharyngeal,speech,what i was made for,what i was made for,0.0,0.0,0,0,0,5
EN-Tenor-1__pharyngeal__speech__What_Was_I_Made_For´╝ƒ__0003,EN-Tenor-1,pharyngeal,speech,what was i made for,what was i made for,0.0,0.0,0,0,0,5
EN-Tenor-1__pharyngeal__speech__What_Was_I_Made_For´╝ƒ__0004,EN-Tenor-1,pharyngeal,speech,taking a drive i was an ideal looked so alive turns out im not real just something you paid for,taking a drive i was in ideal looks so alive turns out i'm no rea just something you paid for,0.2,0.0967741935483871,4,0,0,20
EN-Tenor-1__pharyngeal__speech__What_Was_I_Made_For´╝ƒ__0005,EN-Tenor-1,pharyngeal,speech,what was i made for,wasam mayfort,1.0,0.6923076923076923,2,3,0,5
EN-Tenor-1__pharyngeal__speech__What_Was_I_Made_For´╝ƒ__0006,EN-Tenor-1,pharyngeal,speech,cause i i i,cause i i,0.25,0.16666666666666666,0,1,0,4
EN-Tenor-1__pharyngeal__speech__What_Was_I_Made_For´╝ƒ__0007,EN-Tenor-1,pharyngeal,speech,i dont know how to feel but i wanna try,i don't know how to feel but i will not try,0.2,0.16,1,0,1,10
EN-Tenor-1__pharyngeal__speech__What_Was_I_Made_For´╝ƒ__0008,EN-Tenor-1,pharyngeal,speech,i dont know how to feel but someday i might,i don't know how to fear but some day i migt,0.4,0.15384615384615385,3,0,1,10
EN-Tenor-1__pharyngeal__speech__What_Was_I_Made_For´╝ƒ__0009,EN-Tenor-1,pharyngeal,speech,someday i might,some day a migd,1.3333333333333333,0.4444444444444444,3,0,1,3
EN-Tenor-1__pharyngeal__speech__What_Was_I_Made_For´╝ƒ__0010,EN-Tenor-1,pharyngeal,speech,think i forgot how to be happy something im not,think i for got how to be happy something iamnauwed,0.4,0.2903225806451613,2,1,1,10
EN-Tenor-1__pharyngeal__speech__What_Was_I_Made_For´╝ƒ__0011,EN-Tenor-1,pharyngeal,speech,something i can be something i wait for,something i can be something i way for,0.125,0.04,1,0,0,8
EN-Tenor-1__pharyngeal__speech__What_Was_I_Made_For´╝ƒ__0012,EN-Tenor-1,pharyngeal,speech,something im made for something im made for,something i made for something i made for,0.25,0.14285714285714285,2,0,0,8
EN-Tenor-1__pharyngeal__technique__What_Was_I_Made_For´╝ƒ__0000,EN-Tenor-1,pharyngeal,technique,i used to float now i just fall down,a yos to fl no arm jus fo tow,0.8888888888888888,0.7083333333333334,8,0,0,9
EN-Tenor-1__pharyngeal__technique__What_Was_I_Made_For´╝ƒ__0001,EN-Tenor-1,pharyngeal,technique,i used to know but im not sure now,a usto no but a'v no shore now,0.7777777777777778,0.5,6,1,0,9
EN-Tenor-1__pharyngeal__technique__What_Was_I_Made_For´╝ƒ__0002,EN-Tenor-1,pharyngeal,technique,what i was made for,while i was mad fa,0.6,0.38461538461538464,3,0,0,5
EN-Tenor-1__pharyngeal__technique__What_Was_I_Made_For´╝ƒ__0003,EN-Tenor-1,pharyngeal,technique,what was i made for,a,1.0,1.0,1,4,0,5
EN-Tenor-1__pharyngeal__technique__What_Was_I_Made_For´╝ƒ__0004,EN-Tenor-1,pharyngeal,technique,taking a drive i was an ideal looked so alive turns out im not real just something you paid for,ie er drive f aso nideal lo sou live tusou no real just something you'll pay fo,0.8,0.46774193548387094,13,3,0,20
EN-Tenor-1__pharyngeal__technique__What_Was_I_Made_For´╝ƒ__0005,EN-Tenor-1,pharyngeal,technique,what was i made for,oo,1.0,1.0,1,4,0,5
EN-Tenor-1__pharyngeal__technique__What_Was_I_Made_For´╝ƒ__0006,EN-Tenor-1,pharyngeal,technique,cause i i i,o s,1.0,1.0,2,2,0,4
EN-Tenor-1__pharyngeal__technique__What_Was_I_Made_For´╝ƒ__0007,EN-Tenor-1,pharyngeal,technique,i dont know how to feel but i wanna try,o nw ow t fil bun i wan a tr,1.0,0.48,10,0,0,10
EN-Tenor-1__pharyngeal__technique__What_Was_I_Made_For´╝ƒ__0008,EN-Tenor-1,pharyngeal,technique,i dont know how to feel but someday i might,o ooo to fo ba soun  aa mit,0.9,0.6923076923076923,7,2,0,10
EN-Tenor-1__pharyngeal__technique__What_Was_I_Made_For´╝ƒ__0009,EN-Tenor-1,pharyngeal,technique,someday i might,son da i mit,1.0,0.4444444444444444,2,0,1,3
EN-Tenor-1__pharyngeal__technique__What_Was_I_Made_For´╝ƒ__0010,EN-Tenor-1,pharyngeal,technique,think i forgot how to be happy something im not,ingerful gd hotrbby habby so nailan nd,1.0,0.7096774193548387,7,3,0,10
EN-Tenor-1__pharyngeal__technique__What_Was_I_Made_For´╝ƒ__0011,EN-Tenor-1,pharyngeal,technique,something i can be something i wait for,something i can be something a waf,0.375,0.2,2,1,0,8
EN-Tenor-1__pharyngeal__technique__What_Was_I_Made_For´╝ƒ__0012,EN-Tenor-1,pharyngeal,technique,something im made for something im made for,something i my fa something i may fa,0.75,0.39285714285714285,6,0,0,8
EN-Tenor-1__pharyngeal__control__You_Belong_With_Me__0000,EN-Tenor-1,pharyngeal,control,youre on the phone with your girlfriend shes upset shes going off about something that you said,you're on the form with a girl fin she sobs a she's goin off about something tha chu said,0.5882352941176471,0.3559322033898305,8,0,2,17
EN-Tenor-1__pharyngeal__control__You_Belong_With_Me__0001,EN-Tenor-1,pharyngeal,control,cause she doesnt get your humor like i do,cos se doesn  get yo humour like i do,0.5555555555555556,0.4642857142857143,5,0,0,9
EN-Tenor-1__pharyngeal__control__You_Belong_With_Me__0002,EN-Tenor-1,pharyngeal,control,im in the room its a typical tuesday night im listening to the kind of music she doesnt like,m in the room it's a tibico to stay n i am listen to the can a muthe she dosn' like,0.631578947368421,0.40625,10,0,2,19
EN-Tenor-1__pharyngeal__control__You_Belong_With_Me__0003,EN-Tenor-1,pharyngeal,control,and shell never know your story like i do,she'll never no your story like i do,0.2222222222222222,0.11538461538461539,1,1,0,9
EN-Tenor-1__pharyngeal__control__You_Belong_With_Me__0004,EN-Tenor-1,pharyngeal,control,she wears high heels i wear sneakers shes cheer captain and im on the bleachers,she wers high heel sig wer snakers she sheer captain teamonther blagers,0.8,0.3673469387755102,9,3,0,15
EN-Tenor-1__pharyngeal__control__You_Belong_With_Me__0005,EN-Tenor-1,pharyngeal,control,dreaming about the day when you wake up and find that what youre looking for has been here the whole time if you could see that im,remember that dey when you wake up a fine a what your lookin for has been here the hole timy wekan say to,0.6296296296296297,0.35443037974683544,13,4,0,27
EN-Tenor-1__pharyngeal__control__You_Belong_With_Me__0006,EN-Tenor-1,pharyngeal,control,the one who understands you been here all along so why cant you,o who on a stand to pa he alala so i cant you,0.7692307692307693,0.4634146341463415,10,0,0,13
EN-Tenor-1__pharyngeal__control__You_Belong_With_Me__0007,EN-Tenor-1,pharyngeal,control,see you belong with me,you'll below ih m,1.0,0.6428571428571429,4,1,0,5
EN-Tenor-1__pharyngeal__control__You_Belong_With_Me__0008,EN-Tenor-1,pharyngeal,control,standing by and waiting at your back door all this time how could you not know baby,stinling by widly at yobatto o the stam ho cot jo now nowba bi,0.8823529411764706,0.5576923076923077,12,3,0,17
EN-Tenor-1__pharyngeal__control__You_Belong_With_Me__0009,EN-Tenor-1,pharyngeal,control,you belong with me you belong with me,you belong with me you belong with me,0.0,0.0,0,0,0,8
EN-Tenor-1__pharyngeal__control__You_Belong_With_Me__0010,EN-Tenor-1,pharyngeal,control,oh i remember you driving to my house in the middle of the night im the one who makes you laugh when you know youre about to cry,oi remember you driving to my house in the middle of the nigh amne wa who makes a lo where you know you how to cry,0.39285714285714285,0.23376623376623376,9,2,0,28
EN-Tenor-1__pharyngeal__control__You_Belong_With_Me__0011,EN-Tenor-1,pharyngeal,control,i know your favorite songs and you tell me about your dreams think i know where you belong think i know its with me,and know your fairy sance and you tell me about your dreams thinkin now are your buller think in now hi's with me,0.5,0.37142857142857144,11,1,0,24
EN-Tenor-1__pharyngeal__control__You_Belong_With_Me__0012,EN-Tenor-1,pharyngeal,control,cant you see that im the one who understands you been here all along so why cant you,can yo say tha am the oe who ondarstand do be he oo lolo so why cant you,0.6666666666666666,0.4074074074074074,12,0,0,18
EN-Tenor-1__pharyngeal__control__You_Belong_With_Me__0013,EN-Tenor-1,pharyngeal,control,see you belong with me,you belan with m,0.6,0.42857142857142855,2,1,0,5
EN-Tenor-1__pharyngeal__speech__You_Belong_With_Me__0000,EN-Tenor-1,pharyngeal,speech,youre on the phone with your girlfriend shes upset shes going off about something that you said,you're on the phone with ta gorphan she's upsat she's going off about something that you're sad,0.29411764705882354,0.2033898305084746,5,0,0,17
EN-Tenor-1__pharyngeal__speech__You_Belong_With_Me__0001,EN-Tenor-1,pharyngeal,speech,cause she doesnt get your humor like i do,cassy doesn't get your humor like idea,0.4444444444444444,0.2857142857142857,2,2,0,9
EN-Tenor-1__pharyngeal__speech__You_Belong_With_Me__0002,EN-Tenor-1,pharyngeal,speech,im in the room its a typical tuesday night im listening to the kind of music she doesnt like,an in a room its her typical tuesday night and listening to the kind of music she doesn't like,0.21052631578947367,0.125,4,0,0,19
EN-Tenor-1__pharyngeal__speech__You_Belong_With_Me__0003,EN-Tenor-1,pharyngeal,speech,and shell never know your story like i do,and she'll never know your story lack i do,0.1111111111111111,0.038461538461538464,1,0,0,9
EN-Tenor-1__pharyngeal__speech__You_Belong_With_Me__0004,EN-Tenor-1,pharyngeal,speech,she wears high heels i wear sneakers shes cheer captain and im on the bleachers,she wears high heels i wi snakers she's sheer captain in i'm on the bleachers,0.26666666666666666,0.12244897959183673,4,0,0,15
EN-Tenor-1__pharyngeal__speech__You_Belong_With_Me__0005,EN-Tenor-1,pharyngeal,speech,dreaming about the day when you wake up and find that what youre looking for has been here the whole time if you could see that im,dreaming bout the day when you wake up and find that what you're looking for has been here the whole time if you can see that i'm,0.07407407407407407,0.0379746835443038,2,0,0,27
EN-Tenor-1__pharyngeal__speech__You_Belong_With_Me__0006,EN-Tenor-1,pharyngeal,speech,the one who understands you been here all along so why cant you,the one who understands you being he all along sa why can't you,0.23076923076923078,0.12195121951219512,3,0,0,13
EN-Tenor-1__pharyngeal__speech__You_Belong_With_Me__0007,EN-Tenor-1,pharyngeal,speech,see you belong with me,see you belong with me,0.0,0.0,0,0,0,5
EN-Tenor-1__pharyngeal__speech__You_Belong_With_Me__0008,EN-Tenor-1,pharyngeal,speech,standing by and waiting at your back door all this time how could you not know baby,standing by in waiting at your back door all this time how could you none know a baby,0.17647058823529413,0.09615384615384616,2,0,1,17
EN-Tenor-1__pharyngeal__speech__You_Belong_With_Me__0009,EN-Tenor-1,pharyngeal,speech,you belong with me you belong with me,you belong with me you belong with me,0.0,0.0,0,0,0,8
EN-Tenor-1__pharyngeal__speech__You_Belong_With_Me__0010,EN-Tenor-1,pharyngeal,speech,oh i remember you driving to my house in the middle of the night im the one who makes you laugh when you know youre about to cry,oh i remember you driving to mahase in the middle of the night i'm the one who makes you laugh when you know you about to cry,0.10714285714285714,0.05194805194805195,2,1,0,28
EN-Tenor-1__pharyngeal__speech__You_Belong_With_Me__0011,EN-Tenor-1,pharyngeal,speech,i know your favorite songs and you tell me about your dreams think i know where you belong think i know its with me,i know you evrysense and you tell me about your dreams think i know where yoll belong think i naways with me,0.25,0.22857142857142856,4,2,0,24
EN-Tenor-1__pharyngeal__speech__You_Belong_With_Me__0012,EN-Tenor-1,pharyngeal,speech,cant you see that im the one who understands you been here all along so why cant you,can't you see that i'm the one who understand too being her all along so why can't you,0.2222222222222222,0.12962962962962962,4,0,0,18
EN-Tenor-1__pharyngeal__speech__You_Belong_With_Me__0013,EN-Tenor-1,pharyngeal,speech,see you belong with me,se you belong with me,0.2,0.2857142857142857,1,0,0,5
EN-Tenor-1__pharyngeal__technique__You_Belong_With_Me__0000,EN-Tenor-1,pharyngeal,technique,youre on the phone with your girlfriend shes upset shes going off about something that you said,yo onafol with the girlfinc she's up sa she's goin of about something that you said,0.5882352941176471,0.3389830508474576,7,2,1,17
EN-Tenor-1__pharyngeal__technique__You_Belong_With_Me__0001,EN-Tenor-1,pharyngeal,technique,cause she doesnt get your humor like i do,hashe buzzan get your hema like i do,0.4444444444444444,0.39285714285714285,3,1,0,9
EN-Tenor-1__pharyngeal__technique__You_Belong_With_Me__0002,EN-Tenor-1,pharyngeal,technique,im in the room its a typical tuesday night im listening to the kind of music she doesnt like,am in the room it's a typico to stay an i am listene to the cannon mo the she that en lie,0.7368421052631579,0.421875,11,0,3,19
EN-Tenor-1__pharyngeal__technique__You_Belong_With_Me__0003,EN-Tenor-1,pharyngeal,technique,and shell never know your story like i do,seo never no your story like i do,0.3333333333333333,0.23076923076923078,2,1,0,9
EN-Tenor-1__pharyngeal__technique__You_Belong_With_Me__0004,EN-Tenor-1,pharyngeal,technique,she wears high heels i wear sneakers shes cheer captain and im on the bleachers,she wist high hiels hi wi sneakers she cher kaptain em on the bleachers,0.6,0.2857142857142857,8,1,0,15
EN-Tenor-1__pharyngeal__technique__You_Belong_With_Me__0005,EN-Tenor-1,pharyngeal,technique,dreaming about the day when you wake up and find that what youre looking for has been here the whole time if you could see that im,rememba the day when you wake up a fine an wat your looky for has be here the whole time if we can see the hou,0.48148148148148145,0.3291139240506329,12,1,0,27
EN-Tenor-1__pharyngeal__technique__You_Belong_With_Me__0006,EN-Tenor-1,pharyngeal,technique,the one who understands you been here all along so why cant you,no a who on a stan to bear he a so i can to,0.9230769230769231,0.5121951219512195,11,0,1,13
EN-Tenor-1__pharyngeal__technique__You_Belong_With_Me__0007,EN-Tenor-1,pharyngeal,technique,see you belong with me,ye you belongwaith m,0.8,0.5714285714285714,3,1,0,5
EN-Tenor-1__pharyngeal__technique__You_Belong_With_Me__0008,EN-Tenor-1,pharyngeal,technique,standing by and waiting at your back door all this time how could you not know baby,staling by awany at to batto lonistai ha cattan non no the be,0.8823529411764706,0.5961538461538461,11,4,0,17
EN-Tenor-1__pharyngeal__technique__You_Belong_With_Me__0009,EN-Tenor-1,pharyngeal,technique,you belong with me you belong with me,you belong with m you belong with me,0.125,0.08333333333333333,1,0,0,8
EN-Tenor-1__pharyngeal__technique__You_Belong_With_Me__0010,EN-Tenor-1,pharyngeal,technique,oh i remember you driving to my house in the middle of the night im the one who makes you laugh when you know youre about to cry,oh i remember you dravin to my house in the middle of the nigh i'm the one who makes a low when you know you bot te cry,0.25,0.15584415584415584,7,0,0,28
EN-Tenor-1__pharyngeal__technique__You_Belong_With_Me__0011,EN-Tenor-1,pharyngeal,technique,i know your favorite songs and you tell me about your dreams think i know where you belong think i know its with me,i know your favorit sance and yo tell me bout your dreams think i know where your bullo think i know ho sit me,0.3333333333333333,0.21428571428571427,8,0,0,24
EN-Tenor-1__pharyngeal__technique__You_Belong_With_Me__0012,EN-Tenor-1,pharyngeal,technique,cant you see that im the one who understands you been here all along so why cant you,can't yo stay down the one who understands you baky ol alo so i can you,0.5555555555555556,0.3333333333333333,8,2,0,18
EN-Tenor-1__pharyngeal__technique__You_Belong_With_Me__0013,EN-Tenor-1,pharyngeal,technique,see you belong with me,t you belong with m,0.4,0.21428571428571427,2,0,0,5
EN-Tenor-1__vibrato__control__All_I_Ask__0000,EN-Tenor-1,vibrato,control,i will leave my heart at the door i wont say a word,i belive my hart as ta tr i wont say yo rt,0.6153846153846154,0.5161290322580645,7,1,0,13
EN-Tenor-1__vibrato__control__All_I_Ask__0001,EN-Tenor-1,vibrato,control,theyve all been said before you know so why dont we,the vorbing sair befo yo know so why don't we,0.5454545454545454,0.3,5,1,0,11
EN-Tenor-1__vibrato__control__All_I_Ask__0002,EN-Tenor-1,vibrato,control,just play pretend like were not scared of what is coming next,just play pretend like win nos gare te ward it's comin next,0.5833333333333334,0.3181818181818182,7,0,0,12
EN-Tenor-1__vibrato__control__All_I_Ask__0003,EN-Tenor-1,vibrato,control,or scared of having nothing left look dont get me wrong i know there is no tomorrow,oscared of having nothing laft look donged gan mee rung an no there is no to mro v,0.7058823529411765,0.3333333333333333,9,1,2,17
EN-Tenor-1__vibrato__control__All_I_Ask__0004,EN-Tenor-1,vibrato,control,all i ask is if,o lah he asked yeez,1.0,0.8,5,0,0,5
EN-Tenor-1__vibrato__control__All_I_Ask__0005,EN-Tenor-1,vibrato,control,this is my last night with you,this is smsn luth,0.7142857142857143,0.631578947368421,2,3,0,7
EN-Tenor-1__vibrato__control__All_I_Ask__0006,EN-Tenor-1,vibrato,control,hold me like im more than just a friend,homylike a molan jast o frn,1.0,0.48148148148148145,6,3,0,9
EN-Tenor-1__vibrato__control__All_I_Ask__0007,EN-Tenor-1,vibrato,control,give me a memory i can use,cim me a mm rae i cs,0.7142857142857143,0.5,3,1,1,7
EN-Tenor-1__vibrato__control__All_I_Ask__0008,EN-Tenor-1,vibrato,control,take me by the hand while we do what lovers do it matters how this ends,tell me by the hell wai way do wa la vrs to i man is sou they say  and,0.9375,0.5,12,0,3,16
EN-Tenor-1__vibrato__speech__All_I_Ask__0000,EN-Tenor-1,vibrato,speech,i will leave my heart at the door i wont say a word,i will leave my heart at the door i won't say a word,0.0,0.0,0,0,0,13
EN-Tenor-1__vibrato__speech__All_I_Ask__0001,EN-Tenor-1,vibrato,speech,theyve all been said before you know so why dont we,have all been said before ye know so why don't we,0.18181818181818182,0.1,2,0,0,11
EN-Tenor-1__vibrato__speech__All_I_Ask__0002,EN-Tenor-1,vibrato,speech,just play pretend like were not scared of what is coming next,just play pretent like wear nos get of what is coming next,0.3333333333333333,0.20454545454545456,4,0,0,12
EN-Tenor-1__vibrato__speech__All_I_Ask__0003,EN-Tenor-1,vibrato,speech,or scared of having nothing left look dont get me wrong i know there is no tomorrow,all scared off having nothing left look don't get me ron i know there is no tomorrow,0.17647058823529413,0.09259259259259259,3,0,0,17
EN-Tenor-1__vibrato__speech__All_I_Ask__0004,EN-Tenor-1,vibrato,speech,all i ask is if,all a ask is if,0.2,0.1,1,0,0,5
EN-Tenor-1__vibrato__speech__All_I_Ask__0005,EN-Tenor-1,vibrato,speech,this is my last night with you,this is my last night with you,0.0,0.0,0,0,0,7
EN-Tenor-1__vibrato__speech__All_I_Ask__0006,EN-Tenor-1,vibrato,speech,hold me like im more than just a friend,homy like a mor than just a friend,0.4444444444444444,0.18518518518518517,3,1,0,9
EN-Tenor-1__vibrato__speech__All_I_Ask__0007,EN-Tenor-1,vibrato,speech,give me a memory i can use,give me a memory i can use,0.0,0.0,0,0,0,7
EN-Tenor-1__vibrato__speech__All_I_Ask__0008,EN-Tenor-1,vibrato,speech,take me by the hand while we do what lovers do it matters how this ends,take me by the hand while we do what lovers do it matters how this end,0.0625,0.021739130434782608,1,0,0,16
EN-Tenor-1__vibrato__technique__All_I_Ask__0000,EN-Tenor-1,vibrato,technique,i will leave my heart at the door i wont say a word,ah willy hhhep my hart ah the tor i won't say yo wahat,0.6153846153846154,0.45161290322580644,8,0,0,13
EN-Tenor-1__vibrato__technique__All_I_Ask__0001,EN-Tenor-1,vibrato,technique,theyve all been said before you know so why dont we,thave all been sar befo yo know so why dune we,0.45454545454545453,0.26666666666666666,5,0,0,11
EN-Tenor-1__vibrato__technique__All_I_Ask__0002,EN-Tenor-1,vibrato,technique,just play pretend like were not scared of what is coming next,just play pretent like quinoc care a waard is coming ax,0.5833333333333334,0.38636363636363635,6,1,0,12
EN-Tenor-1__vibrato__technique__All_I_Ask__0003,EN-Tenor-1,vibrato,technique,or scared of having nothing left look dont get me wrong i know there is no tomorrow,osgare to haveing nothing lav look donged ga merung an no there is not on mor wo,0.8823529411764706,0.5185185185185185,11,2,2,17
EN-Tenor-1__vibrato__technique__All_I_Ask__0004,EN-Tenor-1,vibrato,technique,all i ask is if,o he askyeasi,1.0,0.8,3,2,0,5
EN-Tenor-1__vibrato__technique__All_I_Ask__0005,EN-Tenor-1,vibrato,technique,this is my last night with you,tay sa sma sm l,1.0,0.8421052631578947,5,2,0,7
EN-Tenor-1__vibrato__technique__All_I_Ask__0006,EN-Tenor-1,vibrato,technique,hold me like im more than just a friend,homei lake a moly just a frn,0.7777777777777778,0.4444444444444444,5,2,0,9
EN-Tenor-1__vibrato__technique__All_I_Ask__0007,EN-Tenor-1,vibrato,technique,give me a memory i can use,cam me um m rady i cary    os,0.8571428571428571,0.6666666666666666,5,0,1,7
EN-Tenor-1__vibrato__technique__All_I_Ask__0008,EN-Tenor-1,vibrato,technique,take me by the hand while we do my lovers do it matters how this ends,sami brie te hel wa away do mala versto in marisaulistan,0.9375,0.7777777777777778,10,5,0,16
EN-Tenor-1__vibrato__control__Always_Remember_Us_This_Way__0000,EN-Tenor-1,vibrato,control,that arizona sky burning in your eyes you look at me and babe,aris on a sky buny oas oulo gami an baay,1.0,0.7,8,4,1,13
EN-Tenor-1__vibrato__control__Always_Remember_Us_This_Way__0001,EN-Tenor-1,vibrato,control,i wanna catch on fire its buried in my soul,wane o catch ong fi it's putny masso,0.8,0.5714285714285714,6,2,0,10
EN-Tenor-1__vibrato__control__Always_Remember_Us_This_Way__0002,EN-Tenor-1,vibrato,control,like california gold you found the light in me that i couldnt find,i call ife on yor cod you found the lah ye me that i could a find,0.7692307692307693,0.3829787234042553,6,0,4,13
EN-Tenor-1__vibrato__control__Always_Remember_Us_This_Way__0003,EN-Tenor-1,vibrato,control,but all i really know youre where i wanna go,bew no o we g,1.0,0.84,5,5,0,10
EN-Tenor-1__vibrato__control__Always_Remember_Us_This_Way__0004,EN-Tenor-1,vibrato,control,the part of me thats you will never die so when im all choked up but i cant find the words,pomed a jo gi so in amo chorga baga fan a wod,0.9523809523809523,0.7931034482758621,11,9,0,21
EN-Tenor-1__vibrato__control__Always_Remember_Us_This_Way__0005,EN-Tenor-1,vibrato,control,every time we say goodbye baby it hurts when the sun goes down,every time we say good by b b heds and the song goes tng,0.6153846153846154,0.425,7,0,1,13
EN-Tenor-1__vibrato__control__Always_Remember_Us_This_Way__0006,EN-Tenor-1,vibrato,control,and the band wont play ill always,an o ban wam pl i wari's,1.0,0.6521739130434783,7,0,0,7
EN-Tenor-1__vibrato__control__Always_Remember_Us_This_Way__0007,EN-Tenor-1,vibrato,control,remember us this way oh yeah,rememberass tey sway o ye,1.0,0.29411764705882354,5,1,0,6
EN-Tenor-1__vibrato__control__Always_Remember_Us_This_Way__0008,EN-Tenor-1,vibrato,control,i dont wanna be just a memory baby yeah so when im all choked up,be just a memory baby eir so in amo cho da,0.6,0.47619047619047616,5,4,0,15
EN-Tenor-1__vibrato__control__Always_Remember_Us_This_Way__0009,EN-Tenor-1,vibrato,control,and i cant find the words every time we say goodbye baby it hurts,i conf no wods every time we say good bi by b heds,0.7142857142857143,0.4090909090909091,7,2,1,14
EN-Tenor-1__vibrato__control__Always_Remember_Us_This_Way__0010,EN-Tenor-1,vibrato,control,when the sun goes down and the band wont play ill always,an the sng goes toong in the ban warm play iways,0.6666666666666666,0.4594594594594595,7,1,0,12
EN-Tenor-1__vibrato__control__Always_Remember_Us_This_Way__0011,EN-Tenor-1,vibrato,control,remember us this way way,remamberass this way wii,0.6,0.375,2,1,0,5
EN-Tenor-1__vibrato__control__Always_Remember_Us_This_Way__0012,EN-Tenor-1,vibrato,control,when you look at me and the whole world fades,where you lo gambe an the howar fat,0.8,0.6071428571428571,6,2,0,10
EN-Tenor-1__vibrato__control__Always_Remember_Us_This_Way__0013,EN-Tenor-1,vibrato,control,ill always remember us this way,i oas rememberas niswaay,1.0,0.5238095238095238,4,2,0,6
EN-Tenor-1__vibrato__speech__Always_Remember_Us_This_Way__0000,EN-Tenor-1,vibrato,speech,that arizona sky burning in your eyes you look at me and babe,the arizona sky burning your eyes you look at me and babe,0.15384615384615385,0.1,1,1,0,13
EN-Tenor-1__vibrato__speech__Always_Remember_Us_This_Way__0001,EN-Tenor-1,vibrato,speech,i wanna catch on fire its buried in my soul,i want a catte on fire is buried in my soul,0.4,0.17857142857142858,3,0,1,10
EN-Tenor-1__vibrato__speech__Always_Remember_Us_This_Way__0002,EN-Tenor-1,vibrato,speech,like california gold you found the light in me that i couldnt find,a canifornia goat you found that i eme that i couldn't find,0.5384615384615384,0.3404255319148936,6,1,0,13
EN-Tenor-1__vibrato__speech__Always_Remember_Us_This_Way__0003,EN-Tenor-1,vibrato,speech,but all i really know youre where i wanna go,but all i really know you're where i want o go,0.2,0.08,1,0,1,10
EN-Tenor-1__vibrato__speech__Always_Remember_Us_This_Way__0004,EN-Tenor-1,vibrato,speech,the part of me thats you will never die so when im all choked up but i cant find the words,the part of me that to will never die so when am motrot up and i can't find words,0.3333333333333333,0.2413793103448276,5,2,0,21
EN-Tenor-1__vibrato__speech__Always_Remember_Us_This_Way__0005,EN-Tenor-1,vibrato,speech,every time we say goodbye baby it hurts when the sun goes down,every time i we say good bye bebe e herds when the san goes died,0.6153846153846154,0.25,6,0,2,13
